"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"23.02.1994","759,73","758,52","769,95","757,21","","-1,10%"
"22.02.1994","768,21","751,85","773,07","749,77","","1,83%"
"21.02.1994","754,41","769,94","769,94","752,56","","-1,92%"
"18.02.1994","769,18","768,13","771,89","765,77","","0,08%"
"17.02.1994","768,59","773,67","773,99","763,81","","-0,97%"
"16.02.1994","776,10","775,14","779,25","773,13","","0,43%"
"15.02.1994","772,76","775,85","777,42","761,64","","-0,92%"
"14.02.1994","779,91","813,95","818,57","779,09","","-2,25%"
"04.02.1994","797,88","784,05","797,88","782,34","","2,27%"
"03.02.1994","780,17","775,20","792,52","775,20","","1,03%"
"02.02.1994","772,20","753,10","772,20","753,10","","2,26%"
"01.02.1994","755,15","770,25","770,28","750,61","","-1,96%"
"31.01.1994","770,25","770,25","770,25","770,25","","-3,63%"
"28.01.1994","799,26","799,26","799,26","799,26","","-2,36%"
"27.01.1994","818,60","818,60","818,60","818,60","","0,76%"
"26.01.1994","812,41","812,41","812,41","812,41","","-0,43%"
"25.01.1994","815,89","815,89","815,89","815,89","","-2,78%"
"24.01.1994","839,20","839,20","839,20","839,20","","3,24%"
"21.01.1994","812,88","812,88","812,88","812,88","","1,28%"
"20.01.1994","802,61","802,61","802,61","802,61","","-0,61%"
"19.01.1994","807,50","807,50","807,50","807,50","","-3,30%"
"18.01.1994","835,06","835,06","835,06","835,06","","-2,82%"
"17.01.1994","859,28","859,28","859,28","859,28","","1,18%"
"14.01.1994","849,23","849,23","849,23","849,23","","-5,37%"
"13.01.1994","897,46","897,46","897,46","897,46","","1,06%"
"12.01.1994","888,04","888,04","888,04","888,04","","-0,42%"
"11.01.1994","891,79","891,79","891,79","891,79","","-0,95%"
"10.01.1994","900,30","900,30","900,30","900,30","","2,35%"
"07.01.1994","879,64","879,64","879,64","879,64","","1,19%"
"06.01.1994","869,33","869,33","869,33","869,33","","2,64%"
"05.01.1994","846,98","846,98","846,98","846,98","","1,72%"
"04.01.1994","832,69","832,69","832,69","832,69","","-0,15%"
"03.01.1994","833,90","833,90","833,90","833,90","","0,01%"
"31.12.1993","833,80","829,16","834,86","825,46","","0,92%"
"30.12.1993","826,23","819,14","835,21","816,36","","0,62%"
"29.12.1993","821,16","839,56","839,56","820,06","","-2,19%"
"28.12.1993","839,57","851,38","854,65","836,17","","-0,04%"
"27.12.1993","839,90","841,49","845,98","837,83","","0,66%"
"24.12.1993","834,39","841,66","845,07","828,81","","0,07%"
"23.12.1993","833,77","820,54","839,41","820,54","","1,53%"
"22.12.1993","821,19","837,54","852,63","819,68","","-2,28%"
"21.12.1993","840,34","786,82","840,34","778,93","","7,21%"
"20.12.1993","783,79","823,77","836,04","750,46","","-13,08%"
"17.12.1993","901,70","884,47","913,33","884,47","","-0,70%"
"16.12.1993","908,08","941,43","948,36","908,08","","-3,46%"
"15.12.1993","940,61","926,05","940,61","903,82","","1,67%"
"14.12.1993","925,20","942,01","953,67","914,95","","-2,69%"
"13.12.1993","950,77","982,38","982,38","947,83","","-2,84%"
"10.12.1993","978,57","986,02","994,48","957,65","","-0,64%"
"09.12.1993","984,90","1.016,78","1.016,78","969,95","","-2,45%"
"08.12.1993","1.009,67","1.044,85","1.044,85","1.004,02","","-1,24%"
"07.12.1993","1.022,34","1.006,70","1.022,34","1.006,70","","2,67%"
"06.12.1993","995,72","986,12","1.004,01","979,72","","1,53%"
"03.12.1993","980,67","975,65","982,10","970,10","","0,81%"
"02.12.1993","972,80","974,35","980,94","964,43","","-0,21%"
"01.12.1993","974,80","993,67","993,74","971,49","","-1,03%"
"30.11.1993","984,93","984,54","990,40","979,08","","1,23%"
"29.11.1993","972,96","968,44","974,85","956,34","","0,78%"
"26.11.1993","965,39","986,69","1.011,76","963,46","","-2,16%"
"25.11.1993","986,69","959,90","992,89","959,90","","3,51%"
"24.11.1993","953,23","955,24","963,62","945,43","","-0,49%"
"23.11.1993","957,95","955,82","971,46","949,82","","0,86%"
"22.11.1993","949,77","924,67","954,35","898,49","","2,71%"
"19.11.1993","924,67","907,41","924,67","904,60","","2,39%"
"18.11.1993","903,07","895,69","903,28","892,41","","1,74%"
"17.11.1993","887,65","881,93","894,96","881,93","","0,83%"
"16.11.1993","880,33","890,92","891,43","876,61","","-1,14%"
"15.11.1993","890,46","875,80","893,42","875,80","","2,83%"
"12.11.1993","865,97","858,20","868,91","858,20","","2,09%"
"11.11.1993","848,27","836,55","851,44","836,55","","1,81%"
"10.11.1993","833,17","848,45","856,77","828,66","","-1,53%"
"09.11.1993","846,15","840,89","846,15","834,75","","1,09%"
"08.11.1993","836,99","833,26","836,99","819,09","","2,78%"
"05.11.1993","814,39","804,26","816,40","803,03","","1,26%"
"04.11.1993","804,26","804,66","806,66","793,32","","-0,18%"
"03.11.1993","805,71","812,63","814,74","804,73","","-0,86%"
"02.11.1993","812,67","821,85","824,49","810,81","","-0,49%"
"01.11.1993","816,71","801,86","823,25","801,86","","0,24%"
"29.10.1993","814,74","834,51","834,79","809,80","","-1,20%"
"28.10.1993","824,66","779,64","829,10","778,27","","5,95%"
"27.10.1993","778,33","787,79","789,41","776,41","","-0,63%"
"26.10.1993","783,23","789,25","792,43","781,13","","-0,22%"
"25.10.1993","784,97","792,78","797,48","774,54","","-4,13%"
"22.10.1993","818,81","827,75","844,50","818,81","","-1,61%"
"21.10.1993","832,25","846,25","846,43","831,87","","-1,37%"
"20.10.1993","843,85","843,58","846,78","837,97","","0,51%"
"19.10.1993","839,60","839,20","846,39","836,77","","0,52%"
"18.10.1993","835,25","848,13","850,61","835,25","","-2,53%"
"15.10.1993","856,92","855,67","862,54","854,97","","0,22%"
"14.10.1993","855,04","858,33","859,48","848,53","","-0,54%"
"13.10.1993","859,70","874,36","879,29","854,79","","-1,34%"
"12.10.1993","871,42","868,48","875,62","866,85","","0,35%"
"11.10.1993","868,38","873,94","879,61","866,89","","-0,73%"
"08.10.1993","874,76","897,72","898,90","874,28","","-1,45%"
"07.10.1993","887,62","887,00","934,40","880,99","","0,29%"
"06.10.1993","885,04","886,33","891,13","879,42","","-0,09%"
"05.10.1993","885,86","894,37","896,00","885,04","","-0,75%"
"04.10.1993","892,55","895,69","901,37","891,33","","0,26%"
"30.09.1993","890,27","887,13","896,58","883,55","","0,47%"
"29.09.1993","886,12","904,76","909,84","885,46","","-1,34%"
"28.09.1993","898,15","886,11","898,15","883,92","","1,95%"
"27.09.1993","880,98","876,61","884,30","876,39","","0,59%"
"24.09.1993","875,81","873,16","915,06","864,38","","-0,93%"
"23.09.1993","884,02","882,68","888,82","882,68","","0,32%"
"22.09.1993","881,24","891,05","892,32","881,04","","-1,01%"
"21.09.1993","890,23","875,13","896,68","875,13","","1,74%"
"20.09.1993","875,00","875,97","878,23","865,74","","-0,73%"
"17.09.1993","881,41","874,51","883,17","868,74","","0,72%"
"16.09.1993","875,08","885,02","885,79","874,35","","-0,65%"
"15.09.1993","880,78","876,38","903,24","876,25","","0,47%"
"14.09.1993","876,62","875,14","879,93","865,61","","-0,30%"
"13.09.1993","879,24","895,62","895,62","873,55","","-2,69%"
"10.09.1993","903,56","887,83","908,91","887,65","","0,21%"
"09.09.1993","901,66","911,95","914,79","900,82","","-0,82%"
"08.09.1993","909,13","907,98","918,26","896,56","","0,01%"
"07.09.1993","909,04","947,12","947,12","908,29","","-4,06%"
"06.09.1993","947,53","940,46","947,53","933,74","","2,69%"
"03.09.1993","922,70","907,89","926,11","905,71","","2,36%"
"02.09.1993","901,39","894,27","901,39","893,00","","0,83%"
"01.09.1993","893,99","898,01","900,04","891,66","","-0,19%"
"31.08.1993","895,68","895,76","909,72","893,99","","-0,40%"
"30.08.1993","899,27","901,09","911,18","884,51","","0,52%"
"27.08.1993","894,59","903,47","903,77","886,30","","-1,03%"
"26.08.1993","903,91","913,27","914,15","896,00","","-0,82%"
"25.08.1993","911,40","904,74","921,21","904,74","","1,90%"
"24.08.1993","894,44","878,09","902,30","873,13","","0,14%"
"23.08.1993","893,23","933,72","937,30","888,68","","-5,63%"
"20.08.1993","946,54","973,00","977,39","937,99","","-2,27%"
"19.08.1993","968,51","944,58","980,43","944,47","","2,17%"
"18.08.1993","947,93","974,11","988,14","947,93","","-2,69%"
"17.08.1993","974,11","1.042,42","1.042,47","973,48","","-4,86%"
"16.08.1993","1.023,87","969,90","1.023,87","967,35","","8,09%"
"13.08.1993","947,26","929,42","947,78","922,40","","3,30%"
"12.08.1993","917,04","896,74","917,96","893,51","","3,85%"
"11.08.1993","883,02","862,40","883,02","861,78","","2,43%"
"10.08.1993","862,08","897,46","911,77","861,19","","-2,62%"
"09.08.1993","885,27","866,65","887,45","861,34","","3,48%"
"06.08.1993","855,52","841,39","860,73","841,39","","0,73%"
"05.08.1993","849,30","853,71","863,94","842,72","","-0,15%"
"04.08.1993","850,54","833,40","855,86","823,00","","2,14%"
"03.08.1993","832,72","842,29","853,35","830,67","","-1,25%"
"02.08.1993","843,27","894,90","913,15","842,35","","-4,29%"
"30.07.1993","881,07","810,09","901,12","810,09","","9,22%"
"29.07.1993","806,67","801,16","810,63","801,16","","1,04%"
"28.07.1993","798,33","792,88","818,06","791,23","","0,85%"
"27.07.1993","791,62","786,19","798,85","777,73","","0,48%"
"26.07.1993","787,81","810,07","810,07","787,80","","-3,16%"
"23.07.1993","813,54","816,08","818,55","811,47","","-0,24%"
"22.07.1993","815,53","812,10","815,53","804,10","","0,47%"
"21.07.1993","811,70","809,66","820,24","808,37","","0,43%"
"20.07.1993","808,20","834,08","836,85","803,34","","-3,44%"
"19.07.1993","836,98","848,10","848,10","836,70","","-1,17%"
"16.07.1993","846,87","841,62","849,66","839,28","","0,97%"
"15.07.1993","838,70","833,89","847,30","830,61","","0,28%"
"14.07.1993","836,39","870,05","870,05","833,08","","-3,87%"
"13.07.1993","870,05","853,66","870,05","853,66","","2,90%"
"12.07.1993","845,52","855,50","855,50","828,55","","-2,65%"
"09.07.1993","868,57","896,16","896,24","865,31","","-3,08%"
"08.07.1993","896,16","904,46","909,11","895,62","","-0,84%"
"07.07.1993","903,79","897,22","909,93","869,65","","0,69%"
"06.07.1993","897,64","938,42","938,42","895,69","","-5,74%"
"05.07.1993","952,31","976,67","980,92","946,87","","-3,51%"
"02.07.1993","986,98","995,70","1.002,87","986,98","","-1,06%"
"01.07.1993","997,53","1.000,80","1.009,89","980,05","","-0,95%"
"30.06.1993","1.007,05","1.037,89","1.043,05","1.003,86","","-2,08%"
"29.06.1993","1.028,44","1.008,23","1.037,49","1.002,61","","2,60%"
"28.06.1993","1.002,42","1.006,63","1.010,52","983,97","","-0,42%"
"25.06.1993","1.006,64","979,93","1.041,22","979,93","","2,70%"
"24.06.1993","980,17","985,62","993,80","974,17","","-0,59%"
"23.06.1993","986,02","981,40","991,21","980,53","","0,50%"
"22.06.1993","981,13","972,10","987,07","971,63","","0,36%"
"21.06.1993","977,61","1.003,98","1.003,98","967,74","","-2,82%"
"18.06.1993","1.005,98","994,20","1.007,25","989,21","","0,80%"
"17.06.1993","998,00","998,21","1.016,23","998,00","","-0,62%"
"16.06.1993","1.004,24","1.004,40","1.013,81","997,33","","0,26%"
"15.06.1993","1.001,61","998,70","1.002,96","981,84","","0,12%"
"14.06.1993","1.000,43","1.046,07","1.046,07","990,16","","-4,45%"
"11.06.1993","1.047,00","1.043,94","1.052,56","1.024,20","","0,25%"
"10.06.1993","1.044,44","1.069,36","1.070,06","1.040,38","","-1,95%"
"09.06.1993","1.065,19","1.071,33","1.081,18","1.053,32","","-0,87%"
"08.06.1993","1.074,58","1.094,11","1.101,69","1.054,31","","0,90%"
"07.06.1993","1.064,98","1.006,26","1.068,84","982,03","","6,04%"
"04.06.1993","1.004,30","1.024,74","1.031,03","981,89","","-1,37%"
"03.06.1993","1.018,29","1.102,08","1.177,91","961,32","","-5,82%"
"02.06.1993","1.081,20","958,61","1.081,20","904,32","","16,44%"
"01.06.1993","928,58","935,90","935,90","859,48","","-0,74%"
"31.05.1993","935,48","975,05","980,03","930,64","","-3,83%"
"28.05.1993","972,77","962,21","980,96","959,25","","0,95%"
"27.05.1993","963,61","1.001,19","1.001,63","942,21","","-3,20%"
"26.05.1993","995,45","1.003,89","1.008,55","992,94","","-0,25%"
"25.05.1993","997,95","1.020,32","1.020,32","965,29","","-2,75%"
"24.05.1993","1.026,13","1.143,15","1.143,15","1.026,13","","-10,30%"
"21.05.1993","1.143,97","1.177,30","1.178,54","1.133,20","","-1,84%"
"20.05.1993","1.165,40","1.148,56","1.175,20","1.148,56","","1,58%"
"19.05.1993","1.147,22","1.129,10","1.147,22","1.127,43","","1,50%"
"18.05.1993","1.130,26","1.140,04","1.148,34","1.128,75","","-0,86%"
"17.05.1993","1.140,04","1.162,07","1.162,07","1.097,61","","-2,35%"
"14.05.1993","1.167,47","1.180,46","1.201,44","1.161,19","","-0,83%"
"13.05.1993","1.177,28","1.140,21","1.177,28","1.140,21","","3,27%"
"12.05.1993","1.140,05","1.138,62","1.160,42","1.134,75","","0,29%"
"11.05.1993","1.136,74","1.124,85","1.138,49","1.107,66","","0,75%"
"10.05.1993","1.128,29","1.216,72","1.221,98","1.110,94","","-5,96%"
"07.05.1993","1.199,81","1.194,26","1.210,78","1.159,16","","3,17%"
"06.05.1993","1.162,92","1.250,39","1.250,39","1.151,49","","-6,73%"
"05.05.1993","1.246,82","1.232,65","1.273,13","1.204,06","","0,46%"
"04.05.1993","1.241,16","1.352,08","1.365,92","1.234,55","","-8,21%"
"03.05.1993","1.352,24","1.379,71","1.380,50","1.349,74","","-0,48%"
"30.04.1993","1.358,78","1.341,54","1.363,11","1.336,59","","0,67%"
"29.04.1993","1.349,68","1.377,04","1.392,62","1.348,38","","-1,66%"
"28.04.1993","1.372,50","1.371,10","1.382,83","1.357,91","","0,66%"
"27.04.1993","1.363,44","1.379,43","1.391,42","1.360,83","","1,33%"
"26.04.1993","1.345,61","1.298,92","1.345,73","1.282,54","","6,77%"
"23.04.1993","1.260,25","1.288,51","1.295,76","1.255,87","","-0,56%"
"22.04.1993","1.267,35","1.227,10","1.267,35","1.220,27","","3,66%"
"21.04.1993","1.222,56","1.234,71","1.243,47","1.220,09","","-1,05%"
"20.04.1993","1.235,52","1.257,10","1.257,10","1.233,72","","1,01%"
"19.04.1993","1.223,22","1.203,85","1.241,86","1.185,76","","0,70%"
"16.04.1993","1.214,75","1.282,79","1.287,08","1.211,83","","-5,01%"
"15.04.1993","1.278,84","1.265,30","1.298,34","1.255,94","","0,51%"
"14.04.1993","1.272,39","1.326,85","1.339,93","1.267,60","","-1,92%"
"13.04.1993","1.297,36","1.183,70","1.297,36","1.180,88","","7,80%"
"12.04.1993","1.203,54","1.254,62","1.276,41","1.195,57","","-3,18%"
"09.04.1993","1.243,02","1.322,07","1.340,91","1.236,46","","0,41%"
"08.04.1993","1.238,00","1.099,62","1.237,07","1.099,62","","12,58%"
"07.04.1993","1.099,62","1.108,64","1.182,99","1.076,45","","3,77%"
"06.04.1993","1.059,62","949,81","1.064,87","949,05","","11,79%"
"05.04.1993","947,87","945,58","947,90","924,49","","0,41%"
"02.04.1993","944,01","953,51","968,05","940,55","","-0,34%"
"01.04.1993","947,23","921,59","949,77","915,59","","2,30%"
"31.03.1993","925,91","953,29","957,94","918,40","","-3,35%"
"30.03.1993","958,05","973,08","992,11","958,05","","-1,27%"
"29.03.1993","970,40","990,92","1.010,54","961,72","","-6,67%"
"26.03.1993","1.039,76","969,24","1.039,76","945,93","","9,98%"
"25.03.1993","945,42","963,53","965,96","913,74","","-1,21%"
"24.03.1993","956,97","965,58","996,68","956,97","","-1,47%"
"23.03.1993","971,25","1.035,60","1.035,63","958,42","","-6,33%"
"22.03.1993","1.036,92","1.148,29","1.179,05","1.036,92","","-11,75%"
"19.03.1993","1.174,99","1.188,37","1.207,56","1.171,63","","-0,80%"
"18.03.1993","1.184,48","1.203,20","1.206,59","1.171,43","","-1,53%"
"17.03.1993","1.202,85","1.238,80","1.239,38","1.193,59","","-1,61%"
"16.03.1993","1.222,55","1.167,91","1.222,55","1.155,10","","4,40%"
"15.03.1993","1.171,00","1.226,48","1.247,63","1.177,75","","-5,29%"
"12.03.1993","1.236,37","1.280,37","1.286,07","1.231,39","","-2,02%"
"11.03.1993","1.261,80","1.219,47","1.261,80","1.196,25","","6,13%"
"10.03.1993","1.188,97","1.099,52","1.190,33","1.089,36","","4,50%"
"09.03.1993","1.137,79","1.160,13","1.209,66","1.129,81","","-5,94%"
"08.03.1993","1.209,65","1.133,52","1.325,49","1.133,46","","9,08%"
"05.03.1993","1.109,00","1.116,41","1.180,58","1.026,18","","-4,32%"
"04.03.1993","1.159,13","1.231,92","1.244,65","1.131,29","","-5,90%"
"03.03.1993","1.231,77","1.263,74","1.267,54","1.220,03","","-1,07%"
"02.03.1993","1.245,11","1.207,57","1.285,17","1.186,34","","3,78%"
"01.03.1993","1.199,73","1.328,22","1.339,10","1.199,73","","-10,46%"
"26.02.1993","1.339,88","1.348,33","1.444,05","1.320,89","","-5,00%"
"25.02.1993","1.410,36","1.357,55","1.421,35","1.261,76","","11,49%"
"24.02.1993","1.264,96","1.289,28","1.346,48","1.196,47","","-7,49%"
"23.02.1993","1.367,36","1.412,68","1.466,07","1.346,15","","-6,11%"
"22.02.1993","1.456,29","1.487,84","1.527,13","1.453,31","","-2,90%"
"19.02.1993","1.499,74","1.471,56","1.514,46","1.441,07","","-0,56%"
"18.02.1993","1.508,22","1.526,39","1.538,61","1.497,79","","0,28%"
"17.02.1993","1.504,00","1.522,13","1.533,58","1.502,88","","-0,63%"
"16.02.1993","1.513,48","1.516,73","1.558,95","1.504,36","","-1,52%"
"15.02.1993","1.536,82","1.526,10","1.536,82","1.499,10","","5,35%"
"12.02.1993","1.458,76","1.394,81","1.458,76","1.352,27","","4,39%"
"11.02.1993","1.397,38","1.473,25","1.497,01","1.364,67","","-3,92%"
"10.02.1993","1.454,46","1.511,59","1.528,51","1.448,07","","-1,39%"
"09.02.1993","1.474,92","1.473,89","1.483,52","1.426,48","","5,87%"
"08.02.1993","1.393,17","1.373,99","1.393,34","1.334,19","","4,52%"
"05.02.1993","1.332,96","1.373,95","1.404,64","1.325,85","","-2,82%"
"04.02.1993","1.371,58","1.297,56","1.371,58","1.297,46","","5,46%"
"03.02.1993","1.300,56","1.283,26","1.326,19","1.265,70","","-0,76%"
"02.02.1993","1.310,58","1.315,43","1.325,24","1.291,99","","2,51%"
"01.02.1993","1.278,50","1.250,16","1.278,50","1.222,18","","6,68%"
"29.01.1993","1.198,48","1.173,81","1.198,48","1.150,83","","4,18%"
"28.01.1993","1.150,37","1.166,78","1.186,21","1.146,90","","-1,04%"
"27.01.1993","1.162,44","1.149,72","1.162,44","1.113,57","","5,65%"
"22.01.1993","1.100,31","1.095,61","1.109,59","1.073,64","","2,42%"
"21.01.1993","1.074,26","1.073,62","1.077,82","1.046,18","","2,97%"
"20.01.1993","1.043,31","1.016,72","1.050,11","984,74","","5,19%"
"19.01.1993","991,83","1.031,63","1.064,08","991,83","","-6,02%"
"18.01.1993","1.055,32","1.065,39","1.078,03","1.052,80","","-0,79%"
"15.01.1993","1.063,76","1.088,47","1.099,83","1.054,46","","-2,09%"
"14.01.1993","1.086,43","1.062,18","1.088,60","1.036,03","","6,09%"
"13.01.1993","1.024,05","991,56","1.024,05","973,30","","3,73%"
"12.01.1993","987,26","1.016,14","1.028,43","982,15","","1,01%"
"11.01.1993","977,42","944,14","977,42","901,47","","9,89%"
"08.01.1993","889,47","889,11","893,86","878,33","","2,36%"
"07.01.1993","868,97","856,50","868,97","849,53","","2,54%"
"06.01.1993","847,44","872,22","883,42","843,16","","-1,31%"
"05.01.1993","858,72","851,02","859,19","817,21","","5,49%"
"04.01.1993","814,04","802,14","816,64","777,16","","4,31%"
"31.12.1992","780,39","773,89","784,03","765,41","","1,68%"
"30.12.1992","767,52","774,35","777,43","767,07","","-0,18%"
"29.12.1992","768,91","762,40","769,61","754,54","","1,53%"
